Sample	Engine	FDR	Accepted
MK13	COMET	0.928	12276
MK13	COMET	0.929	12286
MK13	COMET	0.93	12286
MK13	COMET	0.931	12286
MK13	COMET	0.932	12289
MK13	COMET	0.933	12289
MK13	COMET	0.934	12298
MK13	COMET	0.935	12299
MK13	COMET	0.936	12299
MK13	COMET	0.937	12300
MK13	COMET	0.938	12307
MK13	COMET	0.939	12307
MK13	COMET	0.94	12308
MK13	COMET	0.941	12308
MK13	COMET	0.942	12315
MK13	COMET	0.943	12315
MK13	COMET	0.944	12315
MK13	COMET	0.945	12320
MK13	COMET	0.946	12320
MK13	COMET	0.947	12320
MK13	COMET	0.948	12325
MK13	COMET	0.949	12325
MK13	COMET	0.95	12325
MK13	COMET	0.951	12325
MK13	COMET	0.952	12325
MK13	COMET	0.953	12327
MK13	COMET	0.954	12327
MK13	COMET	0.955	12330
MK13	COMET	0.956	12331
MK13	COMET	0.957	12333
MK13	COMET	0.958	12333
MK13	COMET	0.959	12335
MK13	COMET	0.96	12336
MK13	COMET	0.961	12337
MK13	COMET	0.962	12337
MK13	COMET	0.963	12338
MK13	COMET	0.964	12338
MK13	COMET	0.965	12338
MK13	COMET	0.966	12338
MK13	COMET	0.967	12338
MK13	COMET	0.968	12339
MK13	COMET	0.969	12339
MK13	COMET	0.97	12339
MK13	COMET	0.971	12340
MK13	COMET	0.972	12340
MK13	COMET	0.973	12341
MK13	COMET	0.974	12341
MK13	COMET	0.975	12341
MK13	COMET	0.976	12341
MK13	COMET	0.977	12341
MK13	COMET	0.978	12341
MK13	COMET	0.979	12341
MK13	COMET	0.98	12342
MK13	COMET	0.981	12342
MK13	COMET	0.982	12342
MK13	COMET	0.983	12342
MK13	COMET	0.984	12343
MK13	COMET	0.985	12343
MK13	COMET	0.986	12343
MK13	COMET	0.987	12343
MK13	COMET	0.988	12343
MK13	COMET	0.989	12343
MK13	COMET	0.99	12344
MK13	COMET	0.991	12344
MK13	COMET	0.992	12344
MK13	COMET	0.993	12344
MK13	COMET	0.994	12344
MK13	COMET	0.995	12344
MK13	COMET	0.996	12344
MK13	COMET	0.997	12344
MK13	COMET	0.998	12344
MK13	COMET	0.999	12344
MK13	COMET	1	15679
MK13	MSGF	0	3497
MK13	MSGF	0.001	3497
MK13	MSGF	0.002	3497
MK13	MSGF	0.003	3498
MK13	MSGF	0.004	3500
MK13	MSGF	0.005	3500
MK13	MSGF	0.006	3502
MK13	MSGF	0.007	3502
MK13	MSGF	0.008	3503
MK13	MSGF	0.009	3504
MK13	MSGF	0.01	3504
MK13	MSGF	0.011	3505
MK13	MSGF	0.012	3507
MK13	MSGF	0.013	3508
MK13	MSGF	0.014	3508
MK13	MSGF	0.015	3508
MK13	MSGF	0.016	3509
MK13	MSGF	0.017	3509
MK13	MSGF	0.018	3510
MK13	MSGF	0.019	3510
MK13	MSGF	0.02	3510
MK13	MSGF	0.021	3510
MK13	MSGF	0.022	3511
MK13	MSGF	0.023	3512
MK13	MSGF	0.024	3514
MK13	MSGF	0.025	3515
MK13	MSGF	0.026	3515
MK13	MSGF	0.027	3515
MK13	MSGF	0.028	3520
MK13	MSGF	0.029	3521
MK13	MSGF	0.03	3522
MK13	MSGF	0.031	3522
MK13	MSGF	0.032	3523
MK13	MSGF	0.033	3524
MK13	MSGF	0.034	3524
MK13	MSGF	0.035	3526
MK13	MSGF	0.036	3528
MK13	MSGF	0.037	3528
MK13	MSGF	0.038	3529
MK13	MSGF	0.039	3531
MK13	MSGF	0.04	3532
MK13	MSGF	0.041	3532
MK13	MSGF	0.042	3534
MK13	MSGF	0.043	3535
MK13	MSGF	0.044	3537
MK13	MSGF	0.045	3538
MK13	MSGF	0.046	3540
MK13	MSGF	0.047	3540
MK13	MSGF	0.048	3543
MK13	MSGF	0.049	3544
MK13	MSGF	0.05	3549
MK13	MSGF	0.051	3549
MK13	MSGF	0.052	3549
MK13	MSGF	0.053	3550
MK13	MSGF	0.054	3550
MK13	MSGF	0.055	3550
MK13	MSGF	0.056	3555
MK13	MSGF	0.057	3555
MK13	MSGF	0.058	3555
MK13	MSGF	0.059	3559
MK13	MSGF	0.06	3559
MK13	MSGF	0.061	3561
MK13	MSGF	0.062	3563
MK13	MSGF	0.063	3570
MK13	MSGF	0.064	3570
MK13	MSGF	0.065	3572
MK13	MSGF	0.066	3573
MK13	MSGF	0.067	3582
MK13	MSGF	0.068	3582
MK13	MSGF	0.069	3582
MK13	MSGF	0.07	3582
MK13	MSGF	0.071	3582
MK13	MSGF	0.072	3593
MK13	MSGF	0.073	3593
MK13	MSGF	0.074	3594
MK13	MSGF	0.075	3595
MK13	MSGF	0.076	3595
MK13	MSGF	0.077	3612
MK13	MSGF	0.078	3613
MK13	MSGF	0.079	3614
MK13	MSGF	0.08	3616
MK13	MSGF	0.081	3616
MK13	MSGF	0.082	3616
MK13	MSGF	0.083	3616
MK13	MSGF	0.084	3639
MK13	MSGF	0.085	3639
MK13	MSGF	0.086	3639
MK13	MSGF	0.087	3641
MK13	MSGF	0.088	3641
MK13	MSGF	0.089	3641
MK13	MSGF	0.09	3641
MK13	MSGF	0.091	3667
MK13	MSGF	0.092	3667
MK13	MSGF	0.093	3667
MK13	MSGF	0.094	3668
MK13	MSGF	0.095	3668
MK13	MSGF	0.096	3672
MK13	MSGF	0.097	3674
MK13	MSGF	0.098	3674
MK13	MSGF	0.099	3674
MK13	MSGF	0.1	3709
MK13	MSGF	0.101	3709
MK13	MSGF	0.102	3710
MK13	MSGF	0.103	3710
MK13	MSGF	0.104	3710
MK13	MSGF	0.105	3710
MK13	MSGF	0.106	3714
MK13	MSGF	0.107	3714
MK13	MSGF	0.108	3715
MK13	MSGF	0.109	3715
MK13	MSGF	0.11	3715
MK13	MSGF	0.111	3715
MK13	MSGF	0.112	3761
MK13	MSGF	0.113	3761
MK13	MSGF	0.114	3761
MK13	MSGF	0.115	3762
MK13	MSGF	0.116	3762
MK13	MSGF	0.117	3763
MK13	MSGF	0.118	3765
MK13	MSGF	0.119	3765
MK13	MSGF	0.12	3767
MK13	MSGF	0.121	3767
MK13	MSGF	0.122	3769
MK13	MSGF	0.123	3769
MK13	MSGF	0.124	3769
MK13	MSGF	0.125	3850
MK13	MSGF	0.126	3850
MK13	MSGF	0.127	3851
MK13	MSGF	0.128	3851
MK13	MSGF	0.129	3851
MK13	MSGF	0.13	3853
MK13	MSGF	0.131	3856
MK13	MSGF	0.132	3856
MK13	MSGF	0.133	3856
MK13	MSGF	0.134	3863
MK13	MSGF	0.135	3863
MK13	MSGF	0.136	3863
MK13	MSGF	0.137	3864
MK13	MSGF	0.138	3867
MK13	MSGF	0.139	3867
MK13	MSGF	0.14	3868
MK13	MSGF	0.141	3868
MK13	MSGF	0.142	3868
MK13	MSGF	0.143	3975
MK13	MSGF	0.144	3975
MK13	MSGF	0.145	3975
MK13	MSGF	0.146	3975
MK13	MSGF	0.147	3975
MK13	MSGF	0.148	3976
MK13	MSGF	0.149	3977
MK13	MSGF	0.15	3979
MK13	MSGF	0.151	3979
MK13	MSGF	0.152	3979
MK13	MSGF	0.153	3979
MK13	MSGF	0.154	3997
MK13	MSGF	0.155	3997
MK13	MSGF	0.156	3997
MK13	MSGF	0.157	3997
MK13	MSGF	0.158	4000
MK13	MSGF	0.159	4000
MK13	MSGF	0.16	4002
MK13	MSGF	0.161	4002
MK13	MSGF	0.162	4002
MK13	MSGF	0.163	4002
MK13	MSGF	0.164	4002
MK13	MSGF	0.165	4002
MK13	MSGF	0.166	4002
MK13	MSGF	0.167	4199
MK13	MSGF	0.168	4199
MK13	MSGF	0.169	4199
MK13	MSGF	0.17	4199
MK13	MSGF	0.171	4199
MK13	MSGF	0.172	4199
MK13	MSGF	0.173	4199
MK13	MSGF	0.174	4200
MK13	MSGF	0.175	4201
MK13	MSGF	0.176	4201
MK13	MSGF	0.177	4209
MK13	MSGF	0.178	4209
MK13	MSGF	0.179	4210
MK13	MSGF	0.18	4210
MK13	MSGF	0.181	4210
MK13	MSGF	0.182	4239
MK13	MSGF	0.183	4239
MK13	MSGF	0.184	4239
MK13	MSGF	0.185	4239
MK13	MSGF	0.186	4239
MK13	MSGF	0.187	4239
MK13	MSGF	0.188	4248
MK13	MSGF	0.189	4248
MK13	MSGF	0.19	4249
MK13	MSGF	0.191	4255
MK13	MSGF	0.192	4255
MK13	MSGF	0.193	4255
MK13	MSGF	0.194	4255
MK13	MSGF	0.195	4255
MK13	MSGF	0.196	4255
MK13	MSGF	0.197	4255
MK13	MSGF	0.198	4255
MK13	MSGF	0.199	4255
MK13	MSGF	0.2	4584
MK13	MSGF	0.201	4584
MK13	MSGF	0.202	4584
MK13	MSGF	0.203	4584
MK13	MSGF	0.204	4584
MK13	MSGF	0.205	4584
MK13	MSGF	0.206	4584
MK13	MSGF	0.207	4585
MK13	MSGF	0.208	4585
MK13	MSGF	0.209	4587
MK13	MSGF	0.21	4587
MK13	MSGF	0.211	4588
MK13	MSGF	0.212	4588
MK13	MSGF	0.213	4589
MK13	MSGF	0.214	4589
MK13	MSGF	0.215	4597
MK13	MSGF	0.216	4597
MK13	MSGF	0.217	4597
MK13	MSGF	0.218	4598
MK13	MSGF	0.219	4598
MK13	MSGF	0.22	4598
MK13	MSGF	0.221	4598
MK13	MSGF	0.222	4598
MK13	MSGF	0.223	4672
MK13	MSGF	0.224	4672
MK13	MSGF	0.225	4672
MK13	MSGF	0.226	4672
MK13	MSGF	0.227	4673
MK13	MSGF	0.228	4673
MK13	MSGF	0.229	4673
MK13	MSGF	0.23	4673
MK13	MSGF	0.231	4698
MK13	MSGF	0.232	4698
MK13	MSGF	0.233	4698
MK13	MSGF	0.234	4699
MK13	MSGF	0.235	4700
MK13	MSGF	0.236	4707
MK13	MSGF	0.237	4707
MK13	MSGF	0.238	4707
MK13	MSGF	0.239	4715
MK13	MSGF	0.24	4716
MK13	MSGF	0.241	4716
MK13	MSGF	0.242	4718
MK13	MSGF	0.243	4718
MK13	MSGF	0.244	4718
MK13	MSGF	0.245	4718
MK13	MSGF	0.246	4718
MK13	MSGF	0.247	4718
MK13	MSGF	0.248	4718
MK13	MSGF	0.249	4718
MK13	MSGF	0.25	5234
MK13	MSGF	0.251	5234
MK13	MSGF	0.252	5234
MK13	MSGF	0.253	5234
MK13	MSGF	0.254	5235
MK13	MSGF	0.255	5235
MK13	MSGF	0.256	5235
MK13	MSGF	0.257	5235
MK13	MSGF	0.258	5235
MK13	MSGF	0.259	5235
MK13	MSGF	0.26	5239
MK13	MSGF	0.261	5240
MK13	MSGF	0.262	5240
MK13	MSGF	0.263	5240
MK13	MSGF	0.264	5244
MK13	MSGF	0.265	5245
MK13	MSGF	0.266	5245
MK13	MSGF	0.267	5256
MK13	MSGF	0.268	5256
MK13	MSGF	0.269	5256
MK13	MSGF	0.27	5260
MK13	MSGF	0.271	5260
MK13	MSGF	0.272	5260
MK13	MSGF	0.273	5296
MK13	MSGF	0.274	5296
MK13	MSGF	0.275	5296
MK13	MSGF	0.276	5296
MK13	MSGF	0.277	5297
MK13	MSGF	0.278	5303
MK13	MSGF	0.279	5303
MK13	MSGF	0.28	5305
MK13	MSGF	0.281	5305
MK13	MSGF	0.282	5305
MK13	MSGF	0.283	5306
MK13	MSGF	0.284	5306
MK13	MSGF	0.285	5306
MK13	MSGF	0.286	5460
MK13	MSGF	0.287	5460
MK13	MSGF	0.288	5460
MK13	MSGF	0.289	5461
MK13	MSGF	0.29	5461
MK13	MSGF	0.291	5461
MK13	MSGF	0.292	5464
MK13	MSGF	0.293	5464
MK13	MSGF	0.294	5464
MK13	MSGF	0.295	5470
MK13	MSGF	0.296	5470
MK13	MSGF	0.297	5471
MK13	MSGF	0.298	5471
MK13	MSGF	0.299	5471
MK13	MSGF	0.3	5538
MK13	MSGF	0.301	5538
MK13	MSGF	0.302	5538
MK13	MSGF	0.303	5538
MK13	MSGF	0.304	5538
MK13	MSGF	0.305	5538
MK13	MSGF	0.306	5538
MK13	MSGF	0.307	5538
MK13	MSGF	0.308	5564
MK13	MSGF	0.309	5564
MK13	MSGF	0.31	5564
MK13	MSGF	0.311	5564
MK13	MSGF	0.312	5564
MK13	MSGF	0.313	5577
MK13	MSGF	0.314	5577
MK13	MSGF	0.315	5577
MK13	MSGF	0.316	5583
MK13	MSGF	0.317	5583
MK13	MSGF	0.318	5584
MK13	MSGF	0.319	5586
MK13	MSGF	0.32	5587
MK13	MSGF	0.321	5587
MK13	MSGF	0.322	5587
MK13	MSGF	0.323	5588
MK13	MSGF	0.324	5588
MK13	MSGF	0.325	5588
MK13	MSGF	0.326	5589
MK13	MSGF	0.327	5589
MK13	MSGF	0.328	5589
MK13	MSGF	0.329	5589
MK13	MSGF	0.33	5589
MK13	MSGF	0.331	5589
MK13	MSGF	0.332	5589
MK13	MSGF	0.333	5589
MK13	MSGF	0.334	6578
MK13	MSGF	0.335	6578
MK13	MSGF	0.336	6578
MK13	MSGF	0.337	6578
MK13	MSGF	0.338	6578
MK13	MSGF	0.339	6578
MK13	MSGF	0.34	6578
MK13	MSGF	0.341	6578
MK13	MSGF	0.342	6578
MK13	MSGF	0.343	6578
MK13	MSGF	0.344	6579
MK13	MSGF	0.345	6581
MK13	MSGF	0.346	6581
MK13	MSGF	0.347	6581
MK13	MSGF	0.348	6583
MK13	MSGF	0.349	6584
MK13	MSGF	0.35	6593
MK13	MSGF	0.351	6594
MK13	MSGF	0.352	6594
MK13	MSGF	0.353	6605
MK13	MSGF	0.354	6606
MK13	MSGF	0.355	6607
MK13	MSGF	0.356	6607
MK13	MSGF	0.357	6607
MK13	MSGF	0.358	6633
MK13	MSGF	0.359	6635
MK13	MSGF	0.36	6637
MK13	MSGF	0.361	6637
MK13	MSGF	0.362	6638
MK13	MSGF	0.363	6638
MK13	MSGF	0.364	6680
MK13	MSGF	0.365	6680
MK13	MSGF	0.366	6680
MK13	MSGF	0.367	6680
MK13	MSGF	0.368	6680
MK13	MSGF	0.369	6687
MK13	MSGF	0.37	6687
MK13	MSGF	0.371	6688
MK13	MSGF	0.372	6690
MK13	MSGF	0.373	6690
MK13	MSGF	0.374	6690
MK13	MSGF	0.375	6810
MK13	MSGF	0.376	6810
MK13	MSGF	0.377	6810
MK13	MSGF	0.378	6810
MK13	MSGF	0.379	6810
MK13	MSGF	0.38	6810
MK13	MSGF	0.381	6811
MK13	MSGF	0.382	6811
MK13	MSGF	0.383	6811
MK13	MSGF	0.384	6811
MK13	MSGF	0.385	6830
MK13	MSGF	0.386	6831
MK13	MSGF	0.387	6831
MK13	MSGF	0.388	6831
MK13	MSGF	0.389	6838
MK13	MSGF	0.39	6838
MK13	MSGF	0.391	6838
MK13	MSGF	0.392	6842
MK13	MSGF	0.393	6845
MK13	MSGF	0.394	6846
MK13	MSGF	0.395	6846
MK13	MSGF	0.396	6846
MK13	MSGF	0.397	6846
MK13	MSGF	0.398	6847
MK13	MSGF	0.399	6847
MK13	MSGF	0.4	7215
MK13	MSGF	0.401	7215
MK13	MSGF	0.402	7215
MK13	MSGF	0.403	7215
MK13	MSGF	0.404	7216
MK13	MSGF	0.405	7217
MK13	MSGF	0.406	7217
MK13	MSGF	0.407	7217
MK13	MSGF	0.408	7219
MK13	MSGF	0.409	7219
MK13	MSGF	0.41	7223
MK13	MSGF	0.411	7223
MK13	MSGF	0.412	7229
MK13	MSGF	0.413	7229
MK13	MSGF	0.414	7230
MK13	MSGF	0.415	7230
MK13	MSGF	0.416	7231
MK13	MSGF	0.417	7270
MK13	MSGF	0.418	7270
MK13	MSGF	0.419	7270
MK13	MSGF	0.42	7270
MK13	MSGF	0.421	7270
MK13	MSGF	0.422	7278
MK13	MSGF	0.423	7278
MK13	MSGF	0.424	7281
MK13	MSGF	0.425	7281
MK13	MSGF	0.426	7281
MK13	MSGF	0.427	7281
MK13	MSGF	0.428	7281
MK13	MSGF	0.429	7464
MK13	MSGF	0.43	7464
MK13	MSGF	0.431	7464
MK13	MSGF	0.432	7464
MK13	MSGF	0.433	7464
MK13	MSGF	0.434	7466
MK13	MSGF	0.435	7467
MK13	MSGF	0.436	7467
MK13	MSGF	0.437	7467
MK13	MSGF	0.438	7482
MK13	MSGF	0.439	7482
MK13	MSGF	0.44	7485
MK13	MSGF	0.441	7486
MK13	MSGF	0.442	7487
MK13	MSGF	0.443	7487
MK13	MSGF	0.444	7487
MK13	MSGF	0.445	7584
MK13	MSGF	0.446	7584
MK13	MSGF	0.447	7584
MK13	MSGF	0.448	7585
MK13	MSGF	0.449	7590
MK13	MSGF	0.45	7597
MK13	MSGF	0.451	7597
MK13	MSGF	0.452	7598
MK13	MSGF	0.453	7600
MK13	MSGF	0.454	7600
MK13	MSGF	0.455	7649
MK13	MSGF	0.456	7649
MK13	MSGF	0.457	7650
MK13	MSGF	0.458	7650
MK13	MSGF	0.459	7651
MK13	MSGF	0.46	7651
MK13	MSGF	0.461	7651
MK13	MSGF	0.462	7673
MK13	MSGF	0.463	7673
MK13	MSGF	0.464	7674
MK13	MSGF	0.465	7677
MK13	MSGF	0.466	7678
MK13	MSGF	0.467	7694
MK13	MSGF	0.468	7694
MK13	MSGF	0.469	7695
MK13	MSGF	0.47	7695
MK13	MSGF	0.471	7718
MK13	MSGF	0.472	7718
MK13	MSGF	0.473	7719
MK13	MSGF	0.474	7729
MK13	MSGF	0.475	7731
MK13	MSGF	0.476	7732
MK13	MSGF	0.477	7736
MK13	MSGF	0.478	7736
MK13	MSGF	0.479	7741
MK13	MSGF	0.48	7742
MK13	MSGF	0.481	7742
MK13	MSGF	0.482	7744
MK13	MSGF	0.483	7746
MK13	MSGF	0.484	7747
MK13	MSGF	0.485	7747
MK13	MSGF	0.486	7747
MK13	MSGF	0.487	7747
MK13	MSGF	0.488	7750
MK13	MSGF	0.489	7751
MK13	MSGF	0.49	7751
MK13	MSGF	0.491	7751
MK13	MSGF	0.492	7751
MK13	MSGF	0.493	7751
MK13	MSGF	0.494	7751
MK13	MSGF	0.495	7751
MK13	MSGF	0.496	7751
MK13	MSGF	0.497	7751
MK13	MSGF	0.498	7751
MK13	MSGF	0.499	7751
MK13	MSGF	0.5	9764
MK13	MSGF	0.501	9764
MK13	MSGF	0.502	9764
MK13	MSGF	0.503	9764
MK13	MSGF	0.504	9764
MK13	MSGF	0.505	9764
MK13	MSGF	0.506	9764
MK13	MSGF	0.507	9764
MK13	MSGF	0.508	9764
MK13	MSGF	0.509	9764
MK13	MSGF	0.51	9764
MK13	MSGF	0.511	9764
MK13	MSGF	0.512	9765
MK13	MSGF	0.513	9766
MK13	MSGF	0.514	9768
MK13	MSGF	0.515	9770
MK13	MSGF	0.516	9771
MK13	MSGF	0.517	9772
MK13	MSGF	0.518	9774
MK13	MSGF	0.519	9777
MK13	MSGF	0.52	9780
MK13	MSGF	0.521	9780
MK13	MSGF	0.522	9786
MK13	MSGF	0.523	9786
MK13	MSGF	0.524	9789
MK13	MSGF	0.525	9789
MK13	MSGF	0.526	9789
MK13	MSGF	0.527	9793
MK13	MSGF	0.528	9793
MK13	MSGF	0.529	9793
MK13	MSGF	0.53	9799
MK13	MSGF	0.531	9799
MK13	MSGF	0.532	9799
MK13	MSGF	0.533	9799
MK13	MSGF	0.534	9813
MK13	MSGF	0.535	9813
MK13	MSGF	0.536	9814
MK13	MSGF	0.537	9814
MK13	MSGF	0.538	9814
MK13	MSGF	0.539	9854
MK13	MSGF	0.54	9854
MK13	MSGF	0.541	9855
MK13	MSGF	0.542	9860
MK13	MSGF	0.543	9860
MK13	MSGF	0.544	9861
MK13	MSGF	0.545	9861
MK13	MSGF	0.546	9905
MK13	MSGF	0.547	9905
MK13	MSGF	0.548	9906
MK13	MSGF	0.549	9907
MK13	MSGF	0.55	9911
MK13	MSGF	0.551	9911
MK13	MSGF	0.552	9911
MK13	MSGF	0.553	9911
MK13	MSGF	0.554	9912
MK13	MSGF	0.555	9912
MK13	MSGF	0.556	10000
MK13	MSGF	0.557	10000
MK13	MSGF	0.558	10000
MK13	MSGF	0.559	10002
MK13	MSGF	0.56	10007
MK13	MSGF	0.561	10007
MK13	MSGF	0.562	10007
MK13	MSGF	0.563	10017
MK13	MSGF	0.564	10017
MK13	MSGF	0.565	10018
MK13	MSGF	0.566	10019
MK13	MSGF	0.567	10020
MK13	MSGF	0.568	10020
MK13	MSGF	0.569	10020
MK13	MSGF	0.57	10020
MK13	MSGF	0.571	10020
MK13	MSGF	0.572	10205
MK13	MSGF	0.573	10205
MK13	MSGF	0.574	10205
MK13	MSGF	0.575	10205
MK13	MSGF	0.576	10206
MK13	MSGF	0.577	10210
MK13	MSGF	0.578	10210
MK13	MSGF	0.579	10219
MK13	MSGF	0.58	10219
MK13	MSGF	0.581	10219
MK13	MSGF	0.582	10220
MK13	MSGF	0.583	10220
MK13	MSGF	0.584	10255
MK13	MSGF	0.585	10255
MK13	MSGF	0.586	10256
MK13	MSGF	0.587	10256
MK13	MSGF	0.588	10256
MK13	MSGF	0.589	10268
MK13	MSGF	0.59	10270
MK13	MSGF	0.591	10272
MK13	MSGF	0.592	10272
MK13	MSGF	0.593	10272
MK13	MSGF	0.594	10274
MK13	MSGF	0.595	10274
MK13	MSGF	0.596	10274
MK13	MSGF	0.597	10274
MK13	MSGF	0.598	10274
MK13	MSGF	0.599	10274
MK13	MSGF	0.6	10627
MK13	MSGF	0.601	10627
MK13	MSGF	0.602	10627
MK13	MSGF	0.603	10627
MK13	MSGF	0.604	10627
MK13	MSGF	0.605	10628
MK13	MSGF	0.606	10628
MK13	MSGF	0.607	10628
MK13	MSGF	0.608	10628
MK13	MSGF	0.609	10630
MK13	MSGF	0.61	10630
MK13	MSGF	0.611	10630
MK13	MSGF	0.612	10638
MK13	MSGF	0.613	10639
MK13	MSGF	0.614	10640
MK13	MSGF	0.615	10640
MK13	MSGF	0.616	10671
MK13	MSGF	0.617	10671
MK13	MSGF	0.618	10671
MK13	MSGF	0.619	10671
MK13	MSGF	0.62	10676
MK13	MSGF	0.621	10676
MK13	MSGF	0.622	10676
MK13	MSGF	0.623	10677
MK13	MSGF	0.624	10677
MK13	MSGF	0.625	10801
MK13	MSGF	0.626	10801
MK13	MSGF	0.627	10801
MK13	MSGF	0.628	10801
MK13	MSGF	0.629	10801
MK13	MSGF	0.63	10802
MK13	MSGF	0.631	10802
MK13	MSGF	0.632	10807
MK13	MSGF	0.633	10807
MK13	MSGF	0.634	10809
MK13	MSGF	0.635	10809
MK13	MSGF	0.636	10809
MK13	MSGF	0.637	10851
MK13	MSGF	0.638	10851
MK13	MSGF	0.639	10851
MK13	MSGF	0.64	10851
MK13	MSGF	0.641	10851
MK13	MSGF	0.642	10852
MK13	MSGF	0.643	10867
MK13	MSGF	0.644	10867
MK13	MSGF	0.645	10867
MK13	MSGF	0.646	10868
MK13	MSGF	0.647	10868
MK13	MSGF	0.648	10877
MK13	MSGF	0.649	10877
MK13	MSGF	0.65	10880
MK13	MSGF	0.651	10880
MK13	MSGF	0.652	10880
MK13	MSGF	0.653	10886
MK13	MSGF	0.654	10889
MK13	MSGF	0.655	10889
MK13	MSGF	0.656	10891
MK13	MSGF	0.657	10891
MK13	MSGF	0.658	10891
MK13	MSGF	0.659	10891
MK13	MSGF	0.66	10891
MK13	MSGF	0.661	10891
MK13	MSGF	0.662	10891
MK13	MSGF	0.663	10891
MK13	MSGF	0.664	10891
MK13	MSGF	0.665	10891
MK13	MSGF	0.666	10891
MK13	MSGF	0.667	11907
MK13	MSGF	0.668	11907
MK13	MSGF	0.669	11907
MK13	MSGF	0.67	11907
MK13	MSGF	0.671	11907
MK13	MSGF	0.672	11907
MK13	MSGF	0.673	11907
MK13	MSGF	0.674	11907
MK13	MSGF	0.675	11907
MK13	MSGF	0.676	11907
MK13	MSGF	0.677	11908
MK13	MSGF	0.678	11910
MK13	MSGF	0.679	11911
MK13	MSGF	0.68	11913
MK13	MSGF	0.681	11913
MK13	MSGF	0.682	11916
MK13	MSGF	0.683	11916
MK13	MSGF	0.684	11916
MK13	MSGF	0.685	11920
MK13	MSGF	0.686	11920
MK13	MSGF	0.687	11920
MK13	MSGF	0.688	11934
MK13	MSGF	0.689	11935
MK13	MSGF	0.69	11935
MK13	MSGF	0.691	11935
MK13	MSGF	0.692	11935
MK13	MSGF	0.693	11964
MK13	MSGF	0.694	11964
MK13	MSGF	0.695	11966
MK13	MSGF	0.696	11972
MK13	MSGF	0.697	11973
MK13	MSGF	0.698	11974
MK13	MSGF	0.699	11974
MK13	MSGF	0.7	12024
MK13	MSGF	0.701	12024
MK13	MSGF	0.702	12024
MK13	MSGF	0.703	12024
MK13	MSGF	0.704	12025
MK13	MSGF	0.705	12025
MK13	MSGF	0.706	12030
MK13	MSGF	0.707	12030
MK13	MSGF	0.708	12030
MK13	MSGF	0.709	12032
MK13	MSGF	0.71	12032
MK13	MSGF	0.711	12032
MK13	MSGF	0.712	12032
MK13	MSGF	0.713	12032
MK13	MSGF	0.714	12032
MK13	MSGF	0.715	12164
MK13	MSGF	0.716	12164
MK13	MSGF	0.717	12164
MK13	MSGF	0.718	12165
MK13	MSGF	0.719	12165
MK13	MSGF	0.72	12166
MK13	MSGF	0.721	12166
MK13	MSGF	0.722	12166
MK13	MSGF	0.723	12177
MK13	MSGF	0.724	12177
MK13	MSGF	0.725	12179
MK13	MSGF	0.726	12179
MK13	MSGF	0.727	12179
MK13	MSGF	0.728	12206
MK13	MSGF	0.729	12206
MK13	MSGF	0.73	12206
MK13	MSGF	0.731	12206
MK13	MSGF	0.732	12206
MK13	MSGF	0.733	12206
MK13	MSGF	0.734	12216
MK13	MSGF	0.735	12216
MK13	MSGF	0.736	12216
MK13	MSGF	0.737	12221
MK13	MSGF	0.738	12221
MK13	MSGF	0.739	12221
MK13	MSGF	0.74	12224
MK13	MSGF	0.741	12224
MK13	MSGF	0.742	12225
MK13	MSGF	0.743	12226
MK13	MSGF	0.744	12226
MK13	MSGF	0.745	12228
MK13	MSGF	0.746	12228
MK13	MSGF	0.747	12228
MK13	MSGF	0.748	12228
MK13	MSGF	0.749	12228
MK13	MSGF	0.75	12768
MK13	MSGF	0.751	12768
MK13	MSGF	0.752	12768
MK13	MSGF	0.753	12768
MK13	MSGF	0.754	12768
MK13	MSGF	0.755	12768
MK13	MSGF	0.756	12768
MK13	MSGF	0.757	12769
MK13	MSGF	0.758	12769
MK13	MSGF	0.759	12769
MK13	MSGF	0.76	12774
MK13	MSGF	0.761	12774
MK13	MSGF	0.762	12777
MK13	MSGF	0.763	12777
MK13	MSGF	0.764	12777
MK13	MSGF	0.765	12784
MK13	MSGF	0.766	12784
MK13	MSGF	0.767	12785
MK13	MSGF	0.768	12785
MK13	MSGF	0.769	12785
MK13	MSGF	0.77	12805
MK13	MSGF	0.771	12805
MK13	MSGF	0.772	12805
MK13	MSGF	0.773	12808
MK13	MSGF	0.774	12808
MK13	MSGF	0.775	12808
MK13	MSGF	0.776	12808
MK13	MSGF	0.777	12808
MK13	MSGF	0.778	12872
MK13	MSGF	0.779	12872
MK13	MSGF	0.78	12872
MK13	MSGF	0.781	12872
MK13	MSGF	0.782	12873
MK13	MSGF	0.783	12874
MK13	MSGF	0.784	12874
MK13	MSGF	0.785	12874
MK13	MSGF	0.786	12897
MK13	MSGF	0.787	12897
MK13	MSGF	0.788	12897
MK13	MSGF	0.789	12897
MK13	MSGF	0.79	12901
MK13	MSGF	0.791	12901
MK13	MSGF	0.792	12903
MK13	MSGF	0.793	12903
MK13	MSGF	0.794	12904
MK13	MSGF	0.795	12904
MK13	MSGF	0.796	12904
MK13	MSGF	0.797	12904
MK13	MSGF	0.798	12904
MK13	MSGF	0.799	12904
MK13	MSGF	0.8	13203
MK13	MSGF	0.801	13203
MK13	MSGF	0.802	13203
MK13	MSGF	0.803	13203
MK13	MSGF	0.804	13203
